Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
sdssr,aligned_supersecret_rp_2459699d5434440328_2022d04d30T00d53d36d060_1a1323865_125d291_kb56_sophiarisin1.fit,65,0,59699.53795,2459699.538,NaN,NaN,2459699.543,1.132386,NaN,NaN,125.291,NaN,NaN,6.203061,7,13,20,0.38156,1.445594,0.691757,0.000514,0.002046,0.000979,742.269563,706.41115,706.41115,1116810.517,774.341255,1500.474199,969.95724,1500.974199,1032.54276,12.726203,11.576649,426130.2246,153.93804,492.224718,13.528543,0.001462,865.722929,26213.82227,2768.193129,354.294981,725.707903,3.665447,5.193402,5.236853,5.14995,30.652298,0.998786,1197.340508,451.370043,1197.840508,1551.129957,12.731793,11.624828,660148.2088,590.287973,13.24,0.00097,1118.349415,38235.69531,4288.402065,294.843864,3.960789,5.240789,5.210175,5.271404,53.016398,0.998211,2283.619883,629.318081,2284.119883,1373.181919,12.72989,11.452587,456662.3086,501.163136,13.23,0.001191,911.204907,23216.59961,2966.533214,290.596921,4.553678,5.663981,5.770709,5.557254,7.446428,0.99848
sdssr,aligned_supersecret_rp_2459699d8813861180_2022d04d30T09d00d15d402_1a0186677_124d948_kb27_sophiarisin1.fit,66,0,59699.8759,2459699.876,NaN,NaN,2459699.881,1.018668,NaN,NaN,124.948,NaN,NaN,6.34974,7,13,20,0.385061,1.393024,0.717863,0.000533,0.002026,0.001044,722.27083,687.516291,687.516291,1054356.566,754.075424,1498.954911,969.796298,1499.454911,1032.703702,12.726203,11.576673,405991.5617,153.93804,481.299738,13.518627,0.001502,843.53165,18928.11133,2637.369955,342.528814,725.707903,4.675736,5.760214,5.731887,5.788541,312.864792,0.982555,1184.594136,457.85156,1185.094136,1544.64844,12.731793,11.624838,613760.626,570.847621,13.24,0.001009,1075.174186,30871.88672,3987.062755,289.406532,4.128032,5.702322,5.611725,5.79292,307.92876,0.983095,2274.610728,612.149635,2275.110728,1390.350365,12.729889,11.452596,440595.9397,492.709589,13.23,0.001213,894.230496,25613.88672,2862.164151,282.148566,4.04239,5.358,5.295667,5.420333,310.385359,0.97896
sdssr,aligned_supersecret_rp_2459699d8829884529_2022d04d30T09d02d33d645_1a0197485_124d948_kb27_sophiarisin1.fit,67,0,59699.8775,2459699.878,NaN,NaN,2459699.882,1.019748,NaN,NaN,124.948,NaN,NaN,7.06825,7,13,20,0.380089,1.395107,0.716791,0.000573,0.002194,0.001127,663.487609,635.751692,635.751692,918398.1858,709.916595,1499.282952,970.073501,1499.782952,1032.426499,12.726203,11.576666,349073.5036,153.93804,451.65483,13.532736,0.001635,772.876721,13421.64258,2267.623412,336.299263,725.707903,5.667464,6.076656,6.240826,5.912487,325.611794,0.977754,1184.889602,458.154644,1185.389602,1544.345356,12.731793,11.624837,534950.4657,536.990076,13.24,0.001089,996.201773,23462.44727,3475.102487,289.631433,4.684099,5.923203,6.104023,5.742384,326.286936,0.974751,2274.876881,612.425593,2275.376881,1390.074407,12.729889,11.452597,383447.7202,464.352484,13.23,0.001314,825.768641,19104.99023,2490.922452,282.9806,4.503446,5.642264,5.903766,5.380761,331.054916,0.96972
sdssr,aligned_supersecret_rp_2459699d8845908800_2022d04d30T09d04d52d116_1a0209301_124d934_kb27_sophiarisin1.fit,68,0,59699.8791,2459699.879,NaN,NaN,2459699.884,1.02093,NaN,NaN,124.934,NaN,NaN,8.301493,7,13,20,0.382187,1.392832,0.717962,0.000602,0.002292,0.001181,635.160111,607.75455,607.75455,849004.7781,686.4689,1499.03169,969.917214,1499.53169,1032.582786,12.726202,11.576671,324478.3434,153.93804,438.344915,13.526761,0.001708,740.235217,10724.89844,2107.850297,334.793161,725.707903,6.661086,6.464823,6.382828,6.546819,308.61599,0.98683,1184.62848,457.985349,1185.12848,1544.514651,12.731792,11.624842,494193.0477,518.790216,13.24,0.001139,952.587448,18233.93164,3210.337403,291.806462,5.507876,6.353659,6.250357,6.456962,308.526136,0.978949,2274.621266,612.269814,2275.121266,1390.230186,12.729889,11.4526,354811.7305,449.551179,13.23,0.001375,789.257702,13157.17481,2304.899623,284.210002,5.667266,6.052699,6.01416,6.091239,312.167714,0.983356
sdssr,aligned_supersecret_rp_2459699d8861935241_2022d04d30T09d07d10d315_1a0222084_124d94_kb27_sophiarisin1.fit,69,0,59699.8807,2459699.881,NaN,NaN,2459699.885,1.022208,NaN,NaN,124.94,NaN,NaN,9.227089,7,13,20,0.379737,1.394266,0.717223,0.000668,0.002551,0.001312,568.564009,546.493915,546.493915,708020.6255,636.118867,1499.255096,970.08475,1499.755096,1032.41525,12.726203,11.576675,268861.4399,153.93804,406.52617,13.533744,0.001908,661.363178,8945.388672,1746.556211,330.308172,725.707903,6.924628,6.675159,6.592089,6.758228,303.208826,0.996131,1184.913048,458.202473,1185.413048,1544.297527,12.731792,11.62484,412305.5111,479.921742,13.24,0.001263,859.109882,14271.59082,2678.386129,293.783297,6.290056,6.508464,6.412217,6.604711,306.29198,0.99024,2274.872859,612.427033,2275.372859,1390.072967,12.729889,11.452596,295715.1144,417.519263,13.23,0.001532,708.266997,9131.942383,1921.000906,288.343905,6.165091,6.172965,6.086032,6.259899,305.306321,0.992804
sdssr,aligned_supersecret_rp_2459699d8877888480_2022d04d30T09d09d28d614_1a0235895_124d942_kb27_sophiarisin1.fit,70,0,59699.8823,2459699.882,NaN,NaN,2459699.887,1.02359,NaN,NaN,124.942,NaN,NaN,8.947483,7,13,20,0.379258,1.394224,0.717245,0.000749,0.002858,0.00147,506.226141,487.837452,487.837452,585285.382,588.571884,1499.351224,969.84609,1499.851224,1032.65391,12.726202,11.576681,221973.9593,153.93804,377.417753,13.535115,0.002143,588.138628,8194.451172,1441.969505,324.770972,725.707903,6.478401,6.410459,6.483195,6.337722,330.334152,0.998021,1185.000113,457.934331,1185.500113,1544.565669,12.731792,11.624845,340828.1422,443.049143,13.24,0.00141,769.278415,13548.34473,2214.060554,293.833992,5.692402,6.277059,6.349808,6.20431,324.258659,0.994675,2274.927563,612.162394,2275.427563,1390.337606,12.729889,11.452604,244457.2398,387.458797,13.23,0.00172,630.924479,9360.8125,1588.023595,290.712916,5.444556,5.951464,6.037806,5.865121,329.220654,0.99629
sdssr,aligned_supersecret_rp_2459700d3813876412_2022d04d30T21d00d17d390_1a229147_125d288_kb56_sophiarisin1.fit,71,0,59700.37593,2459700.376,NaN,NaN,2459700.381,1.229147,NaN,NaN,125.288,NaN,NaN,8.161413,7,13,20,0.382158,1.426814,0.700862,0.000531,0.00208,0.001022,719.337548,685.940756,685.940756,1065665.498,761.732691,1500.334672,969.868359,1500.834672,1032.631641,12.726202,11.576657,407252.9144,153.93804,485.577094,13.526842,0.001508,838.698776,13418.5957,2645.563853,382.309083,725.707903,4.911232,6.732661,6.442508,7.022815,309.897359,0.764211,1197.64687,451.035893,1198.14687,1551.464107,12.731793,11.624831,626544.3503,578.739251,13.24,0.001002,1082.602138,19995.80664,4070.107364,322.992239,5.118507,6.658099,6.397193,6.919004,310.524233,0.747082,2283.764592,629.916568,2284.264592,1372.583432,12.729889,11.452589,439121.148,495.275248,13.23,0.001224,886.620419,14810.35156,2852.583728,318.575902,5.507017,6.567964,6.24065,6.895278,309.166231,0.758303
sdssr,aligned_supersecret_rp_2459700d3829989019_2022d04d30T21d02d37d194_1a2219188_125d286_kb56_sophiarisin1.fit,72,0,59700.37754,2459700.378,NaN,NaN,2459700.382,1.221919,NaN,NaN,125.286,NaN,NaN,6.846811,7,13,20,0.382613,1.427568,0.700492,0.000523,0.002049,0.001005,731.664232,696.771804,696.771804,1094938.273,770.457531,1499.753861,969.551523,1500.253861,1032.948477,12.726203,11.576655,418937.9924,153.93804,490.867523,13.52555,0.001483,853.464474,22190.45508,2721.471524,377.824048,725.707903,4.434231,5.795295,6.04014,5.55045,322.735904,0.900026,1197.035493,450.706033,1197.535493,1551.793967,12.731793,11.624828,643894.9727,585.446254,13.24,0.000987,1099.836182,36136.39063,4182.819091,317.882649,3.9593,5.637986,5.943075,5.332897,324.567545,0.891628,2283.180448,629.574079,2283.680448,1372.925921,12.72989,11.452588,451043.3,500.856757,13.23,0.001205,900.543507,27005.52344,2930.031459,317.255821,3.985488,5.478389,5.699869,5.256909,322.87742,0.911612
sdssr,aligned_supersecret_rp_2459700d3846216132_2022d04d30T21d04d56d757_1a2149029_125d289_kb56_sophiarisin1.fit,73,0,59700.37916,2459700.379,NaN,NaN,2459700.384,1.214903,NaN,NaN,125.289,NaN,NaN,6.718375,7,13,20,0.383877,1.420601,0.703928,0.000527,0.00205,0.001016,728.346989,693.123095,693.123095,1084044.673,767.214938,1500.617908,969.290133,1501.117908,1033.209867,12.726203,11.576648,416139.3896,153.93804,489.590256,13.521971,0.00149,849.974821,18550.14453,2703.291464,378.728431,725.707903,4.937506,6.244455,6.4307,6.05821,320.721402,0.909754,1197.878523,450.457423,1198.378523,1552.042577,12.731793,11.624826,636203.4701,582.451582,13.24,0.000994,1092.28559,31401.01367,4132.854166,319.741288,4.226749,6.052835,6.343987,5.761682,323.935079,0.902165,2283.976818,629.304679,2284.476818,1373.195321,12.72989,11.452589,447841.2024,499.368517,13.23,0.00121,896.815051,23922.32813,2909.230248,317.66357,4.144061,5.827482,5.944342,5.710622,319.226998,0.925638
sdssr,aligned_supersecret_rp_2459700d3862328180_2022d04d30T21d07d16d799_1a2080343_125d289_kb56_sophiarisin1.fit,74,0,59700.38078,2459700.381,NaN,NaN,2459700.386,1.208034,NaN,NaN,125.289,NaN,NaN,7.389403,7,13,20,0.382512,1.425275,0.701619,0.00053,0.002073,0.001021,721.28996,687.491523,687.491523,1068871.986,762.348838,1499.962211,969.093913,1500.462211,1033.406087,12.726202,11.576657,408856.4523,153.93804,486.079496,13.525838,0.001504,841.130834,18018.92773,2655.980628,379.209266,725.707903,5.750852,6.474043,6.761377,6.186708,326.604085,0.949462,1197.227683,450.291898,1197.727683,1552.208102,12.731793,11.624835,628149.9631,579.013809,13.24,0.001,1084.8618,27360.44727,4080.537617,317.964749,5.314058,6.289976,6.641902,5.938051,329.142294,0.94458,2283.310635,629.122503,2283.810635,1373.377497,12.729889,11.452585,440722.0229,495.901966,13.23,0.001221,888.728122,21681.78711,2862.983203,316.987502,4.384924,6.070162,6.238449,5.901875,323.747556,0.966034
sdssr,aligned_supersecret_rp_2459700d3878555130_2022d04d30T21d09d36d628_1a2013809_125d291_kb56_sophiarisin1.fit,75,0,59700.3824,2459700.382,NaN,NaN,2459700.387,1.201381,NaN,NaN,125.291,NaN,NaN,7.648456,7,13,20,0.383133,1.422469,0.703003,0.000526,0.002051,0.001014,728.233587,693.537581,693.537581,1084500.805,766.984266,1499.629769,969.407636,1500.129769,1033.092364,12.726203,11.57665,415508.2028,153.93804,489.078807,13.524076,0.00149,849.57311,21723.24219,2699.191199,376.477791,725.707903,5.968885,6.136963,6.360429,5.913497,323.560055,0.938959,1196.870675,450.628127,1197.370675,1551.871873,12.731793,11.624826,636816.7436,582.44509,13.24,0.000993,1093.350694,40449.46484,4136.838065,316.369434,5.275326,5.970819,6.306387,5.635252,327.643437,0.93119,2282.978873,629.442453,2283.478873,1373.057547,12.729889,11.452591,447684.0616,499.021623,13.23,0.00121,897.123573,26233.22461,2908.209443,314.607865,4.311754,5.692023,5.832236,5.551809,321.873583,0.957071
sdssr,aligned_supersecret_rp_2459700d8814849402_2022d05d01T09d00d28d596_1a0206867_124d942_kb82_sophiarisin1.fit,76,0,59700.87605,2459700.876,NaN,NaN,2459700.881,1.020687,NaN,NaN,124.942,NaN,NaN,7.326484,7,13,20,0.39155,1.430725,0.698946,0.000454,0.001764,0.000862,863.047414,810.848056,810.848056,1415072.229,856.591683,1499.625978,969.405138,1500.125978,1033.094862,12.726202,11.576648,554071.3033,153.93804,547.416035,13.500483,0.001257,1012.157607,30055.65234,3599.313745,314.400624,725.707903,4.35076,5.390033,5.011888,5.768177,73.990425,0.972881,1193.289283,452.089212,1193.789283,1550.410788,12.731793,11.624837,832911.6082,653.266939,13.24,0.000851,1274.994276,46641.78906,5410.693861,250.388033,4.684957,5.34495,5.024759,5.665142,71.303996,0.977422,2281.291769,624.055455,2281.791769,1378.444545,12.729889,11.45259,582160.6211,554.068242,13.23,0.001033,1050.702019,28025.55078,3781.785327,246.326899,5.295279,5.691795,5.256202,6.127387,69.864844,0.960226
sdssr,aligned_supersecret_rp_2459700d8830905212_2022d05d01T09d02d46d849_1a0219452_124d936_kb82_sophiarisin1.fit,77,0,59700.87765,2459700.878,NaN,NaN,2459700.882,1.021945,NaN,NaN,124.936,NaN,NaN,7.154739,7,13,20,0.392609,1.439242,0.69481,0.000471,0.001841,0.000889,833.478939,781.947389,781.947389,1325860.751,831.56994,1500.034314,969.21623,1500.534314,1033.28377,12.726202,11.576654,520544.8035,153.93804,532.414911,13.49755,0.001302,977.705155,31794.29492,3381.521575,311.770782,725.707903,4.198243,5.204016,4.745338,5.662695,83.89147,0.967969,1193.760235,451.907041,1194.260235,1550.592959,12.731793,11.624832,782306.4126,634.604797,13.24,0.00088,1232.745823,44449.84375,5081.956432,251.100157,4.527885,5.149967,4.708204,5.59173,83.554493,0.969477,2281.764559,623.854312,2282.264559,1378.645688,12.729889,11.45259,543554.3382,537.387492,13.23,0.001073,1011.475604,33665.98047,3530.994276,248.326279,5.411606,5.526708,4.918842,6.134575,77.466715,0.942427
sdssr,aligned_supersecret_rp_2459700d8847053312_2022d05d01T09d05d06d509_1a0233189_124d936_kb82_sophiarisin1.fit,78,0,59700.87927,2459700.879,NaN,NaN,2459700.884,1.023319,NaN,NaN,124.936,NaN,NaN,6.814978,7,13,20,0.391344,1.421017,0.703722,0.000551,0.002123,0.001051,710.260543,669.255919,669.255919,997813.9726,731.643273,1499.982034,969.779698,1500.482034,1032.720302,12.726202,11.576649,390488.0978,153.93804,469.338159,13.501055,0.001528,831.997337,23794.52344,2536.657591,297.639979,725.707903,4.69314,5.142215,4.630536,5.653894,86.01943,0.960408,1193.647649,452.467535,1194.147649,1550.032465,12.731793,11.624836,585667.2761,556.023226,13.24,0.00103,1053.31441,39287.82422,3804.56498,251.958466,3.952536,5.089992,4.631019,5.548966,83.919468,0.966513,2281.628907,624.383797,2282.128907,1378.116203,12.729889,11.452591,412146.6965,475.541851,13.23,0.001252,866.688591,26077.51563,2677.35445,247.536242,4.644518,5.441436,4.853531,6.02934,78.064863,0.945445
sdssr,aligned_supersecret_rp_2459700d8863073760_2022d05d01T09d07d24d875_1a0247814_124d941_kb82_sophiarisin1.fit,79,0,59700.88087,2459700.881,NaN,NaN,2459700.886,1.024781,NaN,NaN,124.941,NaN,NaN,6.635731,7,13,20,0.391411,1.433212,0.697733,0.000549,0.002135,0.001039,713.364613,671.401474,671.401474,1005603.046,734.297822,1499.555239,968.789678,1500.055239,1033.710322,12.726206,11.576731,393604.2052,153.93804,470.988732,13.500868,0.001521,835.697712,25187.51758,2556.900199,298.407665,725.707903,4.606733,5.187324,4.634595,5.740054,83.148596,0.952959,1193.243751,451.462395,1193.743751,1551.037605,12.731797,11.624896,592320.9154,558.885808,13.24,0.001024,1059.824578,41046.14453,3847.78782,252.218585,3.946493,5.140508,4.683812,5.597205,81.987386,0.966357,2281.244735,623.423486,2281.744735,1379.076514,12.729894,11.452647,413282.1307,476.277173,13.23,0.001251,867.734492,24933.15625,2684.730367,249.328012,4.538992,5.472339,4.910922,6.033755,77.592028,0.949957
sdssr,aligned_supersecret_rp_2459700d8879045802_2022d05d01T09d09d43d115_1a0263411_124d94_kb82_sophiarisin1.fit,80,0,59700.88247,2459700.882,NaN,NaN,2459700.887,1.026341,NaN,NaN,124.94,NaN,NaN,6.78365,7,13,20,0.387318,1.408821,0.709813,0.000504,0.001936,0.000976,768.904359,727.525452,727.525452,1158119.189,782.122988,1499.9171,969.58714,1500.4171,1032.91286,12.726206,11.576723,448560.6023,153.93804,498.559012,13.512281,0.001411,899.71416,26576.45313,2913.903556,304.721357,725.707903,4.444667,5.230402,4.723441,5.737363,85.486431,0.962187,1193.564925,452.30636,1194.064925,1550.19364,12.731796,11.624896,677336.6545,593.887262,13.24,0.000952,1140.513861,43502.67969,4400.060273,250.699786,4.299357,5.180553,4.743823,5.617283,83.395589,0.970429,2281.598998,624.239107,2282.098998,1378.260893,12.729894,11.452646,480782.5349,508.934463,13.23,0.001149,944.684571,27388.19531,3123.221101,249.680211,4.971193,5.534076,4.985574,6.082577,78.878884,0.955022
sdssr,aligned_supersecret_rp_2459700d9171757111_2022d05d01T09d51d52d187_1a0738653_124d937_kb27_sophiarisin1.fit,81,0,59700.91174,2459700.912,NaN,NaN,2459700.916,1.073865,NaN,NaN,124.937,NaN,NaN,5.818345,7,13,20,0.387324,1.38942,0.719725,0.000487,0.001841,0.000954,795.354028,754.640739,754.640739,1242229.693,810.035376,1499.763804,969.196647,1500.263804,1033.303353,12.726203,11.576656,481145.0717,153.93804,517.224681,13.512265,0.001364,930.243837,31843.87891,3125.576184,343.480512,725.707903,3.518909,5.094279,5.468491,4.720066,11.049463,0.975127,1185.277216,457.311814,1185.777216,1545.188186,12.731793,11.624833,722342.2172,613.721357,13.24,0.000922,1176.987257,46864.14844,4692.421815,279.06804,3.807917,5.3844,5.701809,5.066991,16.874944,0.980033,2275.332894,611.506165,2275.832894,1390.993835,12.729889,11.452593,519887.4756,528.680817,13.23,0.001104,983.36739,42248.92969,3377.251493,270.700543,3.344558,4.805073,5.169025,4.44112,17.081413,0.966864
sdssr,aligned_supersecret_rp_2459700d9187750611_2022d05d01T09d54d10d506_1a0775927_124d94_kb27_sophiarisin1.fit,82,0,59700.91335,2459700.913,NaN,NaN,2459700.918,1.077593,NaN,NaN,124.94,NaN,NaN,5.148722,7,13,20,0.382874,1.410554,0.708941,0.000483,0.001868,0.000939,793.104818,754.951957,754.951957,1246424.226,811.241301,1498.556024,968.917699,1499.056024,1033.582301,12.726208,11.57679,477223.4468,153.93804,515.351495,13.524811,0.001368,926.01545,39172.60156,3100.100837,342.729045,725.707903,3.087335,4.79639,4.917888,4.674892,359.655715,0.997436,1184.134361,457.038691,1184.634361,1545.461309,12.731797,11.624916,729354.6803,616.451437,13.24,0.000917,1183.150263,54584.15625,4737.975618,279.284106,3.373423,5.152755,5.286607,5.018904,16.266034,0.996208,2274.138819,611.164619,2274.638819,1391.335381,12.729896,11.452687,517069.546,527.351945,13.23,0.001107,980.501828,46921.53906,3358.945885,270.008779,3.167061,4.698686,4.799392,4.59798,16.763089,0.997358
sdssr,aligned_supersecret_rp_2459700d9203744838_2022d05d01T09d56d28d654_1a0814319_124d944_kb27_sophiarisin1.fit,83,0,59700.91494,2459700.915,NaN,NaN,2459700.92,1.081432,NaN,NaN,124.944,NaN,NaN,4.677053,7,13,20,0.387124,1.400355,0.714105,0.000493,0.001879,0.000958,785.99696,745.334052,745.334052,1216710.006,802.648079,1498.441761,968.835047,1498.941761,1033.664953,12.726207,11.576785,471017.086,153.93804,512.409991,13.512826,0.00138,919.219168,47338.44141,3059.783572,341.966443,725.707903,3.009381,4.748497,4.775219,4.721775,321.122223,0.997184,1183.980159,456.956015,1184.480159,1545.543985,12.731796,11.62492,709822.4411,608.969553,13.24,0.000931,1165.612365,57853.47266,4611.091846,280.776493,3.006655,5.202801,5.180825,5.224778,309.12583,0.998279,2274.011495,611.08982,2274.511495,1391.41018,12.729895,11.452684,506887.5646,522.87668,13.23,0.001119,969.420867,52017.34766,3292.80251,271.680148,2.866401,4.51727,4.528957,4.505582,320.790557,0.999336
sdssr,aligned_supersecret_rp_2459700d9219738659_2022d05d01T09d58d46d822_1a0854164_124d938_kb27_sophiarisin1.fit,84,0,59700.91654,2459700.917,NaN,NaN,2459700.921,1.085416,NaN,NaN,124.938,NaN,NaN,4.662934,7,13,20,0.390246,1.38993,0.719461,0.000494,0.00186,0.000963,790.238314,747.373091,747.373091,1220741.792,803.68497,1498.581074,969.580535,1499.081074,1032.919465,12.726206,11.576761,476389.9551,153.93804,514.833184,13.504103,0.001373,925.328766,45903.67578,3094.686375,341.18658,725.707903,3.168929,4.743709,4.773351,4.714066,25.596115,0.999602,1184.076546,457.664459,1184.576546,1544.835541,12.731796,11.624907,709956.2342,608.852622,13.24,0.000931,1166.055969,56738.12891,4611.960982,278.456881,3.095888,5.133954,5.155963,5.111944,40.735045,0.996659,2274.145898,611.850175,2274.645898,1390.649825,12.729894,11.452666,510785.5581,524.602721,13.23,0.001115,973.661664,45067.14844,3318.124344,271.137821,3.046931,4.540599,4.483985,4.597212,57.200913,0.996358
sdssr,aligned_supersecret_rp_2459700d9235734828_2022d05d01T10d01d05d134_1a0895301_124d94_kb27_sophiarisin1.fit,85,0,59700.91814,2459700.918,NaN,NaN,2459700.923,1.08953,NaN,NaN,124.94,NaN,NaN,4.625925,7,13,20,0.391093,1.39453,0.717087,0.000491,0.001852,0.000953,796.841671,752.789788,752.789788,1237268.612,808.491195,1498.888252,969.733374,1499.388252,1032.766626,12.726203,11.576656,483886.5588,153.93804,518.4401,13.501752,0.001362,933.350947,39241.33203,3143.385213,342.954851,725.707903,3.087508,4.89074,5.014055,4.767424,359.386795,0.997459,1184.348072,457.810452,1184.848072,1544.689548,12.731793,11.624839,720562.42,612.976039,13.24,0.000923,1175.514822,58145.04688,4680.860039,278.316675,3.254739,5.061666,5.201954,4.921377,21.436434,0.994288,2274.451687,611.996413,2274.951687,1390.503587,12.729889,11.452592,516706.192,527.179655,13.23,0.001107,980.133029,50265.32813,3356.585493,269.911319,2.872595,4.582596,4.640116,4.525077,29.149207,0.997719
sdssr,aligned_supersecret_rp_2459701d4195973580_2022d05d01T21d55d23d771_1a0972407_125d283_kb56_sophiarisin1.fit,86,0,59701.4142,2459701.414,NaN,NaN,2459701.419,1.097241,NaN,NaN,125.283,NaN,NaN,5.661389,7,13,20,0.387264,1.430055,0.699274,0.000521,0.002031,0.000993,743.587394,704.016713,704.016713,1107842.532,771.593279,1500.256261,969.872802,1500.756261,1032.627198,12.726203,11.576657,429027.9057,153.93804,493.565674,13.512432,0.001459,869.241781,19027.31836,2787.016813,353.642938,725.707903,4.311723,5.929478,6.326414,5.532543,324.81929,0.842717,1197.442831,451.03116,1197.942831,1551.46884,12.731793,11.624833,651950.4926,586.906475,13.24,0.000977,1110.825183,32733.92188,4235.148716,293.977315,3.962024,5.74835,6.218987,5.277714,326.67137,0.831482,2283.677172,629.750265,2284.177172,1372.749735,12.729889,11.45259,455892.0397,500.896174,13.23,0.001192,910.152768,22773.15039,2961.529455,291.714422,4.084495,5.639833,6.099846,5.17982,328.01154,0.863571
sdssr,aligned_supersecret_rp_2459701d4212202262_2022d05d01T21d57d44d239_1a0938856_125d287_kb56_sophiarisin1.fit,87,0,59701.41582,2459701.416,NaN,NaN,2459701.42,1.093886,NaN,NaN,125.287,NaN,NaN,6.191517,7,13,20,0.38699,1.431417,0.698609,0.000519,0.002027,0.000989,745.580698,706.026682,706.026682,1113757.629,773.443636,1500.367292,969.441497,1500.867292,1033.058503,12.726203,11.576649,431013.0786,153.93804,494.569629,13.513201,0.001455,871.491199,24443.24609,2799.912734,354.16872,725.707903,4.426443,5.503174,5.643149,5.363199,320.54414,0.930126,1197.528416,450.604891,1198.028416,1551.895109,12.731794,11.624827,655688.2128,588.452653,13.24,0.000974,1114.258232,45967.03906,4259.429396,294.398715,4.335159,5.285963,5.494607,5.077318,323.353932,0.924834,2283.761892,629.264916,2284.261892,1373.235084,12.72989,11.452586,458069.4163,501.93479,13.23,0.001189,912.607425,30108.66406,2975.673954,291.767377,4.151561,5.206087,5.352528,5.059646,322.351758,0.950951
sdssr,aligned_supersecret_rp_2459701d4228313840_2022d05d01T22d00d03d519_1a0906868_125d281_kb56_sophiarisin1.fit,88,0,59701.41743,2459701.417,NaN,NaN,2459701.422,1.090687,NaN,NaN,125.281,NaN,NaN,6.487532,7,13,20,0.387184,1.436894,0.695946,0.000518,0.00203,0.000983,748.095661,707.881332,707.881332,1119450.289,775.082489,1500.217679,969.519808,1500.717679,1032.980192,12.726203,11.576651,433432.7623,153.93804,495.604027,13.512658,0.00145,874.554562,25020.31055,2815.631291,352.728262,725.707903,4.436475,5.525673,5.695569,5.355778,321.735601,0.930452,1197.387354,450.706277,1197.887354,1551.793723,12.731794,11.624826,660074.3646,590.201105,13.24,0.00097,1118.3889,50422.95313,4287.922365,294.085651,4.442651,5.320572,5.531144,5.110001,323.586824,0.928361,2283.603141,629.326782,2284.103141,1373.173218,12.72989,11.452589,459375.924,502.409713,13.23,0.001187,914.345229,30842.26953,2984.161186,290.133747,4.391953,5.183261,5.322538,5.043984,322.606472,0.958117
sdssr,aligned_supersecret_rp_2459701d4244656619_2022d05d01T22d02d24d900_1a0875463_125d295_kb56_sophiarisin1.fit,89,0,59701.41907,2459701.419,NaN,NaN,2459701.424,1.087546,NaN,NaN,125.295,NaN,NaN,6.453474,7,13,20,0.386562,1.432768,0.69795,0.000515,0.002017,0.000982,750.070876,710.436524,710.436524,1125639.762,776.809609,1500.022828,969.360052,1500.522828,1033.139948,12.726203,11.576651,435129.9148,153.93804,496.352778,13.514402,0.001447,876.654537,26606.32617,2826.656197,351.991581,725.707903,4.890553,5.537669,5.692643,5.382696,321.148251,0.931039,1197.17482,450.532472,1197.67482,1551.967528,12.731794,11.624827,662940.5702,591.201134,13.24,0.000968,1121.345228,46746.97656,4306.541581,292.021103,4.332992,5.294223,5.537015,5.051431,324.861349,0.926441,2283.405563,629.152744,2283.905563,1373.347256,12.72989,11.452587,462699.1922,503.899185,13.23,0.001182,918.237629,36205.3125,3005.749535,289.192218,3.649346,5.167099,5.299626,5.034572,321.880084,0.953552
