Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
bessellv,aligned_supersecret_V_2459696d4325264879_2022d04d26T22d13d51d935_1a099306_100d274_kb95_sophiarisin1.fit,34,0,59696.42688,2459696.427,NaN,NaN,2459696.432,1.099306,NaN,NaN,100.274,NaN,NaN,12.597102,7,13,20,0.36851,1.438624,0.695109,0.00079,0.003174,0.001534,466.375523,453.202976,453.202976,509948.869,549.973863,1499.409087,968.762293,1499.909087,1033.737707,12.726206,11.576722,187921.1875,153.93804,348.259827,13.566328,0.002326,539.600531,3903.682129,1220.758609,269.484951,725.707903,9.270065,7.850469,7.559638,8.1413,277.648642,0.994116,1191.422793,451.384107,1191.922793,1551.115893,12.731796,11.624883,300835.4842,416.303538,13.24,0.001501,722.634946,6777.435059,1954.263444,249.845975,8.546313,7.502232,7.24408,7.760385,283.954897,0.993949,2281.411322,620.8938,2281.911322,1381.6062,12.729894,11.452638,209113.3848,359.392007,13.23,0.001864,581.853188,5153.404297,1358.425668,244.569508,7.833989,7.325285,7.073621,7.576949,85.581098,0.995176
bessellv,aligned_supersecret_V_2459696d4338594978_2022d04d26T22d15d46d759_1a0964856_100d27_kb95_sophiarisin1.fit,35,0,59696.42821,2459696.428,NaN,NaN,2459696.433,1.096486,NaN,NaN,100.27,NaN,NaN,13.078584,7,13,20,0.369135,1.429713,0.699441,0.000808,0.00322,0.001575,456.632912,444.079076,444.079076,492588.8191,542.468819,1498.953768,968.904642,1499.453768,1033.595358,12.726206,11.576736,181831.8493,153.93804,344.189691,13.564487,0.002375,528.289643,3349.928955,1181.201536,270.400243,725.707903,9.721667,8.030875,7.794555,8.267196,278.611051,0.99621,1191.014637,451.593555,1191.514637,1550.906445,12.731795,11.62489,289853.4265,409.976964,13.24,0.001535,706.9993,5778.045898,1882.922678,249.868845,8.610687,7.734742,7.590252,7.879231,295.854392,0.996367,2281.00826,620.990813,2281.50826,1381.509187,12.729895,11.452644,202735.3926,355.234161,13.23,0.001901,570.709168,4380.45459,1316.993464,245.310491,8.306296,7.587913,7.359133,7.816692,86.090063,0.996302
bessellv,aligned_supersecret_V_2459696d9099516668_2022d04d27T09d41d22d763_1a0397434_99d941_kb27_sophiarisin1.fit,36,0,59696.90431,2459696.904,NaN,NaN,2459696.909,1.039743,NaN,NaN,99.941,NaN,NaN,11.963316,7,13,20,0.384836,1.408497,0.709976,0.000745,0.002855,0.001439,516.670092,493.335252,493.335252,584557.4792,580.999395,1498.772261,969.653705,1499.272261,1032.846295,12.726203,11.576688,224958.6819,153.93804,373.606506,13.519262,0.002099,602.127313,6536.694336,1461.358621,276.917837,725.707903,7.971846,7.264383,7.479523,7.049243,333.481431,0.990314,1184.319457,457.836978,1184.819457,1544.663022,12.731793,11.624855,341851.1881,438.882244,13.24,0.001393,778.913234,11739.87012,2220.706383,247.348865,7.571676,7.084757,7.231656,6.937857,324.765088,0.984626,2274.075313,612.038925,2274.575313,1390.461075,12.72989,11.452631,242706.291,380.713373,13.23,0.001702,637.503982,6640.76416,1576.649222,242.136935,7.267843,6.90252,7.118736,6.686304,334.280841,0.989919
bessellv,aligned_supersecret_V_2459696d9112626072_2022d04d27T09d43d16d052_1a0416897_99d943_kb27_sophiarisin1.fit,37,0,59696.90563,2459696.906,NaN,NaN,2459696.911,1.04169,NaN,NaN,99.943,NaN,NaN,12.015934,7,13,20,0.386055,1.402825,0.712847,0.000752,0.002865,0.001456,513.056396,489.579079,489.579079,576778.2756,577.888691,1498.88275,969.729527,1499.38275,1032.770473,12.726203,11.576695,222667.9516,153.93804,372.271929,13.515828,0.002114,598.132532,5923.941895,1446.477762,277.991396,725.707903,8.248251,7.451434,7.535062,7.367807,323.64222,0.994294,1184.456239,457.918251,1184.956239,1544.581749,12.731793,11.624861,336736.5027,436.141091,13.24,0.001405,772.08158,10113.53125,2187.480772,247.765159,7.982494,7.277532,7.245063,7.310001,312.769111,0.986844,2274.155007,612.130099,2274.655007,1390.369901,12.729889,11.452637,240041.7729,379.125689,13.23,0.001713,633.145629,6069.259277,1559.340192,242.839571,7.85374,7.104563,7.167641,7.041485,323.28391,0.996123
bessellv,aligned_supersecret_V_2459696d9125725790_2022d04d27T09d45d09d367_1a0437089_99d949_kb27_sophiarisin1.fit,38,0,59696.90694,2459696.907,NaN,NaN,2459696.912,1.043709,NaN,NaN,99.949,NaN,NaN,12.170688,7,13,20,0.385175,1.409855,0.709293,0.000752,0.002882,0.00145,512.518789,489.226725,489.226725,576707.4078,577.942312,1498.792668,969.646795,1499.292668,1032.853205,12.726203,11.576705,222133.14,153.93804,371.878427,13.518306,0.002116,597.327309,5786.350586,1443.003562,277.561921,725.707903,8.367502,7.517806,7.606272,7.429339,326.918135,0.996609,1184.334376,457.837864,1184.834376,1544.662136,12.731793,11.624871,337395.3003,436.637694,13.24,0.001404,772.712263,9741.152344,2191.760401,249.112366,8.094882,7.337163,7.3511,7.323227,315.991844,0.987956,2274.102142,612.047354,2274.602142,1390.452646,12.729889,11.452638,239312.1076,378.635498,13.23,0.001716,632.038224,5651.609863,1554.600198,242.569508,8.033747,7.194933,7.2616,7.128266,323.671446,0.996136
bessellv,aligned_supersecret_V_2459696d9138823310_2022d04d27T09d47d02d748_1a0457954_99d934_kb27_sophiarisin1.fit,39,0,59696.90825,2459696.908,NaN,NaN,2459696.913,1.045795,NaN,NaN,99.934,NaN,NaN,12.336559,7,13,20,0.38613,1.41,0.70922,0.000755,0.002894,0.001455,511.191611,487.275004,487.275004,573093.8842,576.585551,1499.525334,970.063739,1500.025334,1032.436261,12.726203,11.576691,221288.6731,153.93804,371.247569,13.515617,0.002122,596.067669,5377.057129,1437.517803,276.811685,725.707903,8.714432,7.579865,7.839909,7.319821,334.956791,0.988591,1185.098844,458.25808,1185.598844,1544.24192,12.731793,11.624856,335295.5909,435.5651,13.24,0.00141,769.794436,10488.81934,2178.120436,249.836726,8.043791,7.390737,7.635897,7.145577,331.084233,0.984507,2274.793004,612.453409,2275.293004,1390.046591,12.729889,11.452631,237798.2933,377.801457,13.23,0.001724,629.426618,5758.010254,1544.766279,243.582233,8.080766,7.260631,7.597743,6.923519,340.637919,0.985894
bessellv,aligned_supersecret_V_2459696d9151920960_2022d04d27T09d48d55d917_1a0479575_99d939_kb27_sophiarisin1.fit,40,0,59696.90956,2459696.91,NaN,NaN,2459696.915,1.047958,NaN,NaN,99.939,NaN,NaN,12.351724,7,13,20,0.383547,1.399695,0.714441,0.000755,0.002878,0.001469,507.75436,486.3713,486.3713,570143.3111,575.265272,1499.154081,969.632528,1499.654081,1032.867472,12.726203,11.576698,218676.5184,153.93804,369.861447,13.522905,0.002136,591.239017,6018.905762,1420.548933,279.249523,725.707903,8.598261,7.600851,7.745315,7.456387,328.857525,0.993324,1184.790453,457.808795,1185.290453,1544.691205,12.731793,11.624853,332553.4308,434.208807,13.24,0.001417,765.883661,9561.936523,2160.307035,251.256099,7.832872,7.367505,7.410572,7.324439,318.399547,0.990249,2274.393587,611.99067,2274.893587,1390.50933,12.72989,11.452638,237589.8803,377.349765,13.23,0.001723,629.627742,5787.091797,1543.412403,240.860236,8.28748,7.277663,7.347486,7.20784,323.962968,0.996114
bessellv,aligned_supersecret_V_2459697d4881082270_2022d04d27T23d33d58d163_1a0452996_100d276_kb95_sophiarisin1.fit,41,0,59697.4825,2459697.483,NaN,NaN,2459697.488,1.0453,NaN,NaN,100.276,NaN,NaN,7.835498,7,13,20,0.399974,1.441635,0.693657,0.000832,0.003206,0.001543,480.840483,449.624805,449.624805,504077.8268,547.67914,1499.4602,969.370838,1499.9602,1033.129162,12.726203,11.576781,201617.899,153.93804,357.531798,13.477372,0.002256,563.915993,14543.87598,1309.734092,269.730679,725.707903,3.841914,5.01017,4.683872,5.336468,83.282317,0.982217,1191.328786,452.007463,1191.828786,1550.492537,12.731794,11.624928,297626.8863,414.453506,13.24,0.001511,718.118877,22570.72656,1933.420006,249.744395,3.622302,4.91517,4.620495,5.209845,86.394187,0.985497,2281.589819,621.352289,2282.089819,1381.147711,12.729893,11.452681,206450.9406,358.023368,13.23,0.001881,576.640965,16473.02344,1341.13011,247.787691,3.690553,4.819627,4.597606,5.041648,84.276288,0.991201
bessellv,aligned_supersecret_V_2459697d4894412602_2022d04d27T23d35d52d873_1a0456015_100d276_kb95_sophiarisin1.fit,42,0,59697.48383,2459697.484,NaN,NaN,2459697.489,1.045602,NaN,NaN,100.276,NaN,NaN,6.562527,7,13,20,0.401623,1.456244,0.686698,0.00078,0.003035,0.001431,514.920421,479.774238,479.774238,561367.3082,571.214963,1499.491149,969.414187,1499.991149,1033.085813,12.726204,11.576686,225458.1881,153.93804,372.937889,13.472903,0.002107,604.546212,13480.88281,1464.603473,268.61832,725.707903,4.13613,5.358596,4.999406,5.717786,83.54264,0.981251,1191.39447,452.108701,1191.89447,1550.391299,12.731794,11.624858,332820.3028,433.625377,13.24,0.001414,767.529578,21266.66602,2162.040667,244.122639,3.828633,5.272314,4.986904,5.557724,85.124889,0.988002,2281.62721,621.38274,2282.12721,1381.11726,12.729892,11.452613,228547.0055,371.827334,13.23,0.001765,614.658969,15406.11816,1484.668802,242.755772,3.88732,5.150701,4.910433,5.390969,83.538732,0.990878
bessellv,aligned_supersecret_V_2459697d4907741589_2022d04d27T23d37d48d045_1a0459692_100d27_kb95_sophiarisin1.fit,43,0,59697.48516,2459697.485,NaN,NaN,2459697.49,1.045969,NaN,NaN,100.27,NaN,NaN,5.870969,7,13,20,0.402113,1.453552,0.68797,0.000763,0.002963,0.001403,526.906113,490.512345,490.512345,582282.3736,579.797924,1499.127857,968.955031,1499.627857,1033.544969,12.726204,11.576682,234143.1135,153.93804,378.300995,13.471581,0.002059,618.93338,14505.19824,1521.021792,267.417493,725.707903,3.825858,5.327886,4.918056,5.737715,83.496193,0.975362,1191.036566,451.643642,1191.536566,1550.856358,12.731793,11.624849,344960.1515,440.237753,13.24,0.001385,783.57694,21400.90039,2240.902583,244.093813,3.63226,5.096932,4.791975,5.40189,86.813607,0.985605,2281.29601,620.967703,2281.79601,1381.532297,12.72989,11.452601,237322.2221,377.301409,13.23,0.001725,628.999035,16703.66406,1541.673664,241.879269,3.592262,5.023604,4.736856,5.310353,79.100792,0.984981
bessellv,aligned_supersecret_V_2459697d4920956502_2022d04d27T23d39d42d326_1a046401_100d279_kb95_sophiarisin1.fit,44,0,59697.48649,2459697.486,NaN,NaN,2459697.492,1.046401,NaN,NaN,100.279,NaN,NaN,5.417781,7,13,20,0.401345,1.457759,0.685985,0.000864,0.003364,0.001583,464.451186,433.376757,433.376757,476256.1399,535.887971,1499.210699,968.801565,1499.710699,1033.698435,12.726206,11.576793,191143.1789,153.93804,350.874099,13.473655,0.002335,544.762863,13075.10352,1241.689051,272.787462,725.707903,3.609981,5.119889,4.734165,5.505612,85.281463,0.976932,1191.095825,451.488346,1191.595825,1551.011654,12.731796,11.624929,282479.5336,405.954844,13.24,0.001559,695.839791,19875.625,1835.020983,252.452774,3.387136,4.928304,4.653567,5.20304,86.875429,0.987498,2281.361164,620.794982,2281.861164,1381.705018,12.729894,11.452683,193776.6063,349.823644,13.23,0.001958,553.926556,14956.94141,1258.796112,250.390224,3.385256,4.860225,4.602709,5.11774,84.780658,0.988454
bessellv,aligned_supersecret_V_2459697d4934170451_2022d04d27T23d41d37d186_1a046902_100d272_kb95_sophiarisin1.fit,45,0,59697.48782,2459697.488,NaN,NaN,2459697.493,1.046902,NaN,NaN,100.272,NaN,NaN,4.954381,7,13,20,0.402095,1.455548,0.687026,0.000759,0.002952,0.001393,529.735436,493.117162,493.117162,587533.7187,581.896511,1499.430999,968.969323,1499.930999,1033.530677,12.726204,11.576676,236244.2256,153.93804,379.658501,13.471629,0.002048,622.254539,19949.06836,1534.670869,267.737152,725.707903,3.25634,4.91157,4.489299,5.333841,87.151651,0.970576,1191.341589,451.68153,1191.841589,1550.81847,12.731794,11.624847,348265.8808,442.040257,13.24,0.001377,787.860098,30261.42188,2262.376997,244.275583,3.197136,4.67577,4.349485,5.002055,272.152968,0.980601,2281.581015,620.990442,2282.081015,1381.509558,12.729891,11.452601,239267.838,378.422991,13.23,0.001716,632.276166,22408.46094,1554.312618,240.991523,2.991887,4.604427,4.310655,4.8982,85.846488,0.983505
bessellv,aligned_supersecret_V_2459697d9156089942_2022d04d28T09d49d36d484_1a0535621_99d938_kb27_sophiarisin1.fit,46,0,59697.91003,2459697.91,NaN,NaN,2459697.915,1.053562,NaN,NaN,99.938,NaN,NaN,4.311931,7,13,20,0.412081,1.452996,0.688233,0.000744,0.002846,0.001348,553.746375,510.485916,510.485916,622507.0644,595.90297,1499.060695,969.853073,1499.560695,1032.646927,12.726204,11.576687,256523.4487,153.93804,392.812154,13.444993,0.001959,653.043564,34945.55078,1666.407138,273.414629,725.707903,2.750281,4.773732,4.787358,4.760107,317.435203,0.99548,1184.54875,457.960886,1185.04875,1544.539114,12.731794,11.624851,368732.8654,452.917279,13.24,0.001333,814.128501,45419.53906,2395.332988,244.148554,2.5418,4.751336,4.723015,4.779657,305.957138,0.998525,2274.709303,612.087629,2275.209303,1390.412371,12.72989,11.452604,253774.199,387.25481,13.23,0.001656,655.315809,47027.09375,1648.547682,239.359171,2.689331,4.125949,4.097309,4.15459,309.024313,0.995506
bessellv,aligned_supersecret_V_2459697d9169199471_2022d04d28T09d51d29d714_1a0559826_99d942_kb27_sophiarisin1.fit,47,0,59697.91134,2459697.911,NaN,NaN,2459697.916,1.055983,NaN,NaN,99.942,NaN,NaN,4.135562,7,13,20,0.413869,1.467099,0.681617,0.000745,0.002872,0.001334,555.772207,510.814471,510.814471,624365.4882,596.642717,1499.274969,969.36475,1499.774969,1033.13525,12.726203,11.576682,258405.2729,153.93804,393.956274,13.440294,0.001952,655.92374,37973.55078,1678.631694,273.460166,725.707903,2.706326,4.719733,4.654723,4.784743,295.141145,0.998142,1184.732425,457.453293,1185.232425,1545.046707,12.731794,11.624853,371288.6742,454.349239,13.24,0.001328,817.187842,41802.51172,2411.935829,245.072693,2.78078,4.69709,4.660967,4.733214,301.415943,0.998865,2274.905031,611.594067,2275.405031,1390.905933,12.72989,11.452604,253076.8139,386.716046,13.23,0.001658,654.425428,38625.875,1644.017384,238.40361,2.607648,4.098646,4.005329,4.191963,290.597112,0.996342
bessellv,aligned_supersecret_V_2459697d9182297611_2022d04d28T09d53d22d846_1a0584804_99d939_kb27_sophiarisin1.fit,48,0,59697.91265,2459697.913,NaN,NaN,2459697.918,1.05848,NaN,NaN,99.939,NaN,NaN,3.977784,7,13,20,0.412182,1.479196,0.676043,0.000745,0.002906,0.001328,553.507863,509.097029,509.097029,622061.2418,595.726995,1499.657689,969.430199,1500.157689,1033.069801,12.726203,11.576676,256402.6988,153.93804,392.797933,13.444727,0.00196,652.759797,33474.73438,1665.622732,273.93601,725.707903,2.628017,4.659672,4.574,4.745344,296.162783,0.996383,1185.077026,457.544419,1185.577026,1544.955581,12.731793,11.624856,371148.7079,454.137394,13.24,0.001328,817.260839,48390.85156,2411.026591,243.656834,2.643879,4.757171,4.698222,4.816119,297.039303,0.998216,2275.243724,611.633251,2275.743724,1390.866749,12.72989,11.452602,250912.5339,385.551397,13.23,0.001667,650.788808,45108.28125,1629.957961,239.880123,2.525895,4.138334,4.045729,4.230939,289.674094,0.996654
bessellv,aligned_supersecret_V_2459697d9195395592_2022d04d28T09d55d16d081_1a0610707_99d949_kb27_sophiarisin1.fit,49,0,59697.91396,2459697.914,NaN,NaN,2459697.919,1.061071,NaN,NaN,99.949,NaN,NaN,4.041374,7,13,20,0.417112,1.454785,0.687387,0.00075,0.002853,0.001348,555.876969,509.864649,509.864649,621328.2407,595.428316,1499.563399,969.160681,1500.063399,1033.339319,12.726203,11.576681,259163.5053,153.93804,394.56622,13.431819,0.001951,656.831457,33021.03906,1683.557263,274.809402,725.707903,2.683051,4.803134,4.711782,4.894486,299.584718,0.994495,1185.005781,457.266462,1185.505781,1545.233538,12.731794,11.624852,368219.2046,452.687086,13.24,0.001334,813.407796,49713.5625,2391.996186,244.555094,2.900805,4.780961,4.733993,4.82793,304.353946,0.997073,2275.177598,611.389448,2275.677598,1391.110552,12.72989,11.452605,253109.0362,386.79359,13.23,0.001658,654.377535,45016.86719,1644.226704,238.905884,2.562482,4.23186,4.16576,4.297961,300.623726,0.995784
bessellv,aligned_supersecret_V_2459697d9208491249_2022d04d28T09d57d09d279_1a0637266_99d938_kb27_sophiarisin1.fit,50,0,59697.91527,2459697.915,NaN,NaN,2459697.92,1.063727,NaN,NaN,99.938,NaN,NaN,4.027388,7,13,20,0.414416,1.454968,0.6873,0.000747,0.002851,0.001347,554.975138,510.371478,510.371478,622412.2883,595.825485,1499.609635,969.567586,1500.109635,1032.932414,12.726203,11.57668,257937.4045,153.93804,393.757096,13.43886,0.001955,655.067316,31394.16211,1675.592365,274.20189,725.707903,2.646496,4.72556,4.667215,4.783905,304.814233,0.99497,1185.073536,457.667338,1185.573536,1544.832662,12.731794,11.624848,368880.6047,452.929529,13.24,0.001332,814.432669,45468.50391,2396.29272,243.481659,2.78449,4.734673,4.705156,4.764189,306.543781,0.998163,2275.194364,611.77936,2275.694364,1390.72064,12.72989,11.452608,253531.6836,387.121235,13.23,0.001657,654.915465,38387.69531,1646.972273,239.494745,2.609804,4.141516,4.035247,4.247786,296.930282,0.992438
bessellv,aligned_supersecret_V_2459698d5670803040_2022d04d29T01d27d45d844_1a2040173_100d275_kb95_sophiarisin1.fit,51,0,59698.56153,2459698.562,NaN,NaN,2459698.567,1.204017,NaN,NaN,100.275,NaN,NaN,4.756355,7,13,20,0.422985,1.435057,0.696836,0.000827,0.003073,0.001492,511.726487,466.972434,466.972434,535134.3839,560.346256,1499.319441,969.042089,1499.819441,1033.457911,12.726205,11.576777,226353.9908,153.93804,373.472439,13.416637,0.00212,606.079504,18047.22852,1470.422715,268.307948,725.707903,3.661193,4.982789,4.607355,5.358223,80.482001,0.974875,1191.109233,451.849697,1191.609233,1550.650303,12.731797,11.624904,315371.8562,424.074815,13.24,0.001459,743.670327,24628.75977,2048.693462,245.442417,3.271752,4.810203,4.540781,5.079625,80.698418,0.986117,2281.343016,620.916959,2281.843016,1381.583041,12.729894,11.452678,219762.5277,366.262853,13.23,0.001808,600.013148,18717.92383,1427.603779,243.611088,3.308732,4.740783,4.495383,4.986183,79.243711,0.987683
bessellv,aligned_supersecret_V_2459698d5684020398_2022d04d29T01d29d39d924_1a2094961_100d275_kb95_sophiarisin1.fit,52,0,59698.56285,2459698.563,NaN,NaN,2459698.568,1.209496,NaN,NaN,100.275,NaN,NaN,5.368281,7,13,20,0.420545,1.442031,0.693466,0.00083,0.003114,0.001497,506.58336,463.149737,463.149737,528394.9645,557.484366,1498.973917,969.25789,1499.473917,1033.24211,12.726205,11.576755,222214.0667,153.93804,370.743052,13.422918,0.002141,599.374865,13473.78613,1443.529271,267.634254,725.707903,3.919416,5.32514,4.97206,5.678219,79.466964,0.979982,1190.772743,452.103025,1191.272743,1550.396975,12.731796,11.624884,312019.7965,422.195475,13.24,0.001468,739.041072,21032.39453,2026.91808,245.507572,3.748325,5.209243,4.913859,5.504628,81.919028,0.986148,2280.974598,621.143816,2281.474598,1381.356184,12.729893,11.452664,216375.168,364.060159,13.23,0.001825,594.339047,14288.97754,1405.599083,243.660046,3.680747,5.099412,4.849265,5.349558,79.774163,0.989089
bessellv,aligned_supersecret_V_2459698d5697350050_2022d04d29T01d31d35d547_1a2151757_100d28_kb95_sophiarisin1.fit,53,0,59698.56419,2459698.564,NaN,NaN,2459698.569,1.215176,NaN,NaN,100.28,NaN,NaN,5.479372,7,13,20,0.419694,1.432186,0.698233,0.000825,0.003072,0.001498,508.961065,466.195622,466.195622,533665.7156,559.916734,1499.471201,969.341894,1499.971201,1033.158106,12.726205,11.576775,223976.1543,153.93804,372.069336,13.425119,0.002131,601.974237,16015.22559,1454.976004,269.278362,725.707903,3.896397,5.105155,4.774143,5.436166,83.342026,0.98239,1191.242516,452.166687,1191.742516,1550.333313,12.731796,11.624903,314247.5515,423.675583,13.24,0.001463,741.717398,23956.375,2041.389844,247.658751,3.750128,5.005804,4.77415,5.237458,79.235783,0.990143,2281.492395,621.213119,2281.992395,1381.286881,12.729893,11.452675,219418.164,366.067957,13.23,0.00181,599.391888,17229.19922,1425.366751,243.850226,3.423309,4.953933,4.741494,5.166372,84.012696,0.992342
bessellv,aligned_supersecret_V_2459698d5710680350_2022d04d29T01d33d30d697_1a2209696_100d281_kb95_sophiarisin1.fit,54,0,59698.56552,2459698.566,NaN,NaN,2459698.57,1.22097,NaN,NaN,100.281,NaN,NaN,5.421299,7,13,20,0.4204,1.449203,0.690034,0.000822,0.0031,0.001476,511.566857,467.455722,467.455722,537529.4073,561.595792,1499.565198,969.530829,1500.065198,1032.969171,12.726205,11.576755,225977.2499,153.93804,373.349079,13.423294,0.00212,605.270678,16092.04492,1467.975361,269.29007,725.707903,3.578343,4.962909,4.579529,5.346288,80.227188,0.97344,1191.37359,452.354892,1191.87359,1550.145108,12.731797,11.624886,318058.2834,425.756981,13.24,0.001452,747.041851,26107.48633,2066.144816,247.133969,3.58446,4.795046,4.461353,5.128739,82.21447,0.979325,2281.572866,621.373702,2282.072866,1381.126298,12.729894,11.452663,219471.1239,366.225104,13.23,0.00181,599.2793,18854.00391,1425.710785,244.861522,3.621722,4.724067,4.437983,5.01015,78.145389,0.982629
bessellv,aligned_supersecret_V_2459698d5723892492_2022d04d29T01d35d24d868_1a2268465_100d277_kb95_sophiarisin1.fit,55,0,59698.56684,2459698.567,NaN,NaN,2459698.572,1.226846,NaN,NaN,100.277,NaN,NaN,5.189471,7,13,20,0.420753,1.433631,0.697529,0.000826,0.003077,0.001497,509.28966,465.915071,465.915071,533601.3185,560.034084,1499.04878,969.691449,1499.54878,1032.808551,12.726204,11.576763,224514.4975,153.93804,372.577766,13.422382,0.00213,602.59768,15902.78418,1458.473146,270.654245,725.707903,3.467613,5.044391,4.668157,5.420626,79.911645,0.975022,1190.859974,452.536391,1191.359974,1549.963609,12.731795,11.624895,314339.9535,423.68717,13.24,0.001462,741.915205,23321.78516,2041.990099,247.274078,3.363426,4.843675,4.527172,5.160178,82.028314,0.981684,2281.065803,621.568928,2281.565803,1380.931072,12.729893,11.452663,219261.365,366.234021,13.23,0.001812,598.691964,16980.62305,1424.348166,246.059247,3.316076,4.763305,4.474161,5.052448,78.850703,0.982908
bessellv,aligned_supersecret_V_2459698d9436008972_2022d04d29T10d29d58d877_1a1330456_99d938_kb27_sophiarisin1.fit,56,0,59698.93807,2459698.938,NaN,NaN,2459698.943,1.133046,NaN,NaN,99.938,NaN,NaN,5.580468,7,13,20,0.42138,1.420599,0.703929,0.000919,0.003379,0.001674,458.401257,420.390309,420.390309,447535.6036,520.786727,1498.795608,969.195122,1499.295608,1033.304878,12.726203,11.576686,188582.4897,153.93804,347.973105,13.420766,0.002366,541.94559,12965.52246,1225.054507,263.698945,725.707903,3.514688,5.436208,5.515732,5.356684,332.220771,0.997325,1184.297061,457.42121,1184.797061,1545.07879,12.731793,11.624851,262649.2725,392.698308,13.24,0.001622,668.832198,15631.01465,1706.201225,239.57805,4.033647,5.599696,5.661168,5.538224,355.618792,0.999507,2274.331807,611.437801,2274.831807,1391.062199,12.72989,11.452608,184886.3311,342.062646,13.23,0.002007,540.5043,12932.28223,1201.043816,237.606983,4.003598,5.29063,5.255552,5.325709,286.241574,0.999753
bessellv,aligned_supersecret_V_2459698d9449119340_2022d04d29T10d31d52d048_1a1375964_99d939_kb27_sophiarisin1.fit,57,0,59698.93938,2459698.939,NaN,NaN,2459698.944,1.137596,NaN,NaN,99.939,NaN,NaN,5.61101,7,13,20,0.420594,1.400236,0.714165,0.000903,0.00327,0.001668,465.807804,428.175124,428.175124,459970.9307,526.586324,1498.628125,969.814084,1499.128125,1032.685916,12.726204,11.576699,193461.1979,153.93804,351.341756,13.422792,0.002328,550.63537,12122.7959,1256.747181,264.065306,725.707903,3.640608,5.562605,5.544311,5.580898,307.083265,0.999419,1184.146069,457.996423,1184.646069,1544.503577,12.731794,11.624868,268335.2544,396.373401,13.24,0.001603,676.975936,16416.88867,1743.138047,241.742297,3.855953,5.599104,5.592117,5.60609,49.996731,0.999793,2274.169016,612.045781,2274.669016,1390.454219,12.729891,11.452626,191635.6762,346.671724,13.23,0.001962,552.787156,13230.0293,1244.888373,237.161923,3.756001,5.389204,5.319448,5.458961,77.00349,0.999171
bessellv,aligned_supersecret_V_2459698d9462228590_2022d04d29T10d33d45d990_1a142282_99d939_kb27_sophiarisin1.fit,58,0,59698.94069,2459698.941,NaN,NaN,2459698.946,1.142282,NaN,NaN,99.939,NaN,NaN,5.388704,7,13,20,0.419274,1.407732,0.710363,0.000894,0.003263,0.001646,468.958915,431.47084,431.47084,466149.4725,529.290727,1499.003493,969.375209,1499.503493,1033.124791,12.726203,11.576688,195444.4464,153.93804,352.765262,13.426205,0.002313,554.03541,13288.22266,1269.630602,264.7169,725.707903,3.251747,5.572572,5.580379,5.564764,321.157217,0.999827,1184.484537,457.570309,1184.984537,1544.929691,12.731793,11.624857,272544.2219,398.854044,13.24,0.001588,683.318186,16982.68164,1770.480005,241.386714,3.723157,5.552614,5.532782,5.572445,62.422266,0.999844,2274.595885,611.635203,2275.095885,1390.864797,12.72989,11.452605,193605.2505,347.942703,13.23,0.00195,556.428541,13489.48731,1257.682965,236.542339,3.580198,5.241254,5.167476,5.315032,79.409711,0.999089
