Band,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_AMag_T1,Source_AMag_Err_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_AMag_C2,Source_AMag_Err_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_AMag_C3,Source_AMag_Err_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
sdssi,aligned_supersecret_ip_2459698d5584441330_2022d04d29T01d14d29d338_1a1711003_200d268_kb95_sophiarisin1.fit,50,0,59698.55289,2459698.553,NaN,NaN,2459698.557,1.1711,NaN,NaN,200.268,NaN,NaN,5.093461,7,13,20,0.205395,1.402279,0.713125,0.00077,0.00377,0.001917,266.603451,371.917788,371.917788,395495.221,519.642187,1499.870696,969.234657,1500.370696,1033.265343,12.726203,11.576659,81232.87183,153.93804,285.390279,14.200974,0.004065,284.637838,6887.76709,527.698494,391.481092,725.707903,3.431188,4.572717,4.426166,4.719268,80.071576,0.995365,1191.607555,451.956512,1192.107555,1550.543488,12.731794,11.624835,230861.8902,388.247274,13.24,0.001824,594.625914,19136.03711,1499.706571,369.381942,3.118578,4.709046,4.653549,4.764543,68.308078,0.998948,2282.016694,621.123144,2282.516694,1381.376856,12.729891,11.452587,164633.3308,345.386821,13.23,0.002275,476.663615,12937.37598,1069.477894,370.43446,3.422669,4.736293,4.734914,4.737672,314.048562,0.999693
sdssi,aligned_supersecret_ip_2459698d8899431541_2022d04d29T09d11d52d871_1a0230508_199d94_kb27_sophiarisin1.fit,51,0,59698.88441,2459698.884,NaN,NaN,2459698.889,1.023051,NaN,NaN,199.94,NaN,NaN,6.237145,7,13,20,0.20972,1.396295,0.716181,0.00042,0.002171,0.001114,499.633371,643.093008,643.093008,939942.7928,718.210167,1498.738414,969.18407,1499.238414,1033.31593,12.726206,11.576792,197124.5729,153.93804,364.655094,14.178352,0.002171,540.57814,9234.269531,1280.544905,350.28523,725.707903,4.868828,5.74462,5.934903,5.554338,323.532878,0.949154,1184.302985,457.25048,1184.802985,1545.24952,12.731796,11.624928,547694.4079,543.34429,13.24,0.001077,1008.00619,24563.57422,3557.888666,297.520212,4.364949,5.914168,6.062014,5.766322,322.123483,0.958779,2274.381222,611.575318,2274.881222,1390.924682,12.729894,11.452691,392248.385,469.683752,13.23,0.001299,835.132966,20217.68359,2548.092628,290.786906,4.384197,5.502695,5.762606,5.242784,326.377134,0.940613
sdssi,aligned_supersecret_ip_2459698d8924142048_2022d04d29T09d15d26d137_1a0253171_199d937_kb27_sophiarisin1.fit,52,0,59698.88688,2459698.887,NaN,NaN,2459698.891,1.025317,NaN,NaN,199.937,NaN,NaN,6.080717,7,13,20,0.206708,1.383228,0.722946,0.000423,0.002174,0.001136,489.070372,636.148717,636.148717,920671.9709,711.811809,1498.533365,969.385722,1499.033365,1033.114278,12.726206,11.576808,190310.3328,153.93804,360.236321,14.194057,0.002218,528.293017,11089.61328,1236.278783,350.755094,725.707903,4.251393,5.291241,5.407399,5.175083,324.433417,0.981583,1184.11529,457.452614,1184.61529,1545.047386,12.731796,11.624938,534359.0397,537.485039,13.24,0.001092,994.184026,29125.42188,3471.260513,297.715233,3.919557,5.559986,5.581858,5.538114,317.186524,0.989354,2274.210481,611.758208,2274.710481,1390.741792,12.729894,11.452696,386312.9311,466.675352,13.23,0.001311,827.798018,25775.75391,2509.535207,290.893459,3.834057,5.058749,5.195593,4.921906,325.312281,0.976444
sdssi,aligned_supersecret_ip_2459698d9251418370_2022d04d29T10d02d33d858_1a0795232_199d949_kb27_sophiarisin1.fit,53,0,59698.91961,2459698.92,NaN,NaN,2459698.924,1.079523,NaN,NaN,199.949,NaN,NaN,5.870852,7,13,20,0.205615,1.372566,0.728562,0.000421,0.002149,0.001141,488.863989,638.768105,638.768105,928417.4326,715.406508,1497.941272,969.763035,1498.441272,1032.736965,12.726206,11.57682,190896.3745,153.93804,361.724161,14.199814,0.002219,527.740182,11466.05078,1240.08578,359.703333,725.707903,3.611202,5.642402,5.571788,5.713016,270.279892,0.999374,1183.535264,457.904164,1184.035264,1544.595836,12.731797,11.624928,537103.7843,539.410957,13.24,0.00109,995.722792,27968.99805,3489.090703,306.347202,4.013883,5.935489,5.865754,6.005225,50.817341,0.986428,2273.663215,612.041686,2274.163215,1390.458314,12.729894,11.452689,391313.6483,469.938603,13.23,0.001303,832.691006,23172.26172,2542.020466,298.491367,3.906755,5.552138,5.435673,5.668603,59.569611,0.992583
sdssi,aligned_supersecret_ip_2459698d9276013831_2022d04d29T10d06d07d161_1a085615_199d943_kb27_sophiarisin1.fit,54,0,59698.92207,2459698.922,NaN,NaN,2459698.926,1.085615,NaN,NaN,199.943,NaN,NaN,5.72646,7,13,20,0.205827,1.376586,0.726435,0.000418,0.002141,0.00113,492.915147,642.829377,642.829377,939494.4008,719.180953,1498.181713,969.125665,1498.681713,1033.374335,12.726203,11.576817,193373.1218,153.93804,363.306176,14.198696,0.0022,532.259384,12073.56738,1256.175028,359.338837,725.707903,3.669339,5.634549,5.657917,5.611181,10.772167,0.99992,1183.74138,457.270137,1184.24138,1545.229863,12.731795,11.62493,544181.7362,542.597826,13.24,0.001082,1002.919123,30536.66602,3535.069929,307.222518,3.838796,5.858839,5.830958,5.886719,47.889893,0.991069,2273.865961,611.429991,2274.365961,1391.070009,12.729892,11.452692,395312.6646,472.026315,13.23,0.001296,837.48014,23425.24219,2567.998557,299.192134,3.800393,5.497047,5.463468,5.530626,51.72967,0.997245
sdssi,aligned_supersecret_ip_2459698d9300723509_2022d04d29T10d09d40d553_1a0920189_199d94_kb27_sophiarisin1.fit,55,0,59698.92454,2459698.925,NaN,NaN,2459698.929,1.092019,NaN,NaN,199.94,NaN,NaN,5.676663,7,13,20,0.205993,1.395886,0.716391,0.000408,0.002125,0.001091,505.237146,656.872907,656.872907,979327.0888,732.66618,1498.295538,969.222175,1498.795538,1033.277825,12.726206,11.576819,201734.1651,153.93804,369.663873,14.197821,0.002147,545.723237,13855.29199,1310.48937,366.975661,725.707903,3.685943,5.484834,5.38986,5.579808,67.321907,0.997573,1183.860944,457.344334,1184.360944,1545.155666,12.731797,11.624926,570573.4288,554.325151,13.24,0.001054,1029.311817,31595.55664,3706.513534,310.559524,3.841091,5.693595,5.635868,5.751322,52.623204,0.994055,2273.983023,611.45255,2274.483023,1391.04745,12.729894,11.452696,408753.66,479.085961,13.23,0.001272,853.194819,24526.8457,2655.312877,302.726574,3.776497,5.4304,5.284348,5.576452,67.319752,0.994148
sdssi,aligned_supersecret_ip_2459698d9325435380_2022d04d29T10d13d13d877_1a0987542_199d942_kb27_sophiarisin1.fit,56,0,59698.92701,2459698.927,NaN,NaN,2459698.931,1.098754,NaN,NaN,199.942,NaN,NaN,5.544559,7,13,20,0.201124,1.393549,0.717592,0.000416,0.002182,0.001123,483.07729,638.743024,638.743024,934450.42,718.903727,1498.298352,969.887364,1498.798352,1032.612636,12.726205,11.576824,187940.7567,153.93804,361.183,14.223789,0.002245,520.347737,11919.39063,1220.885732,371.140599,725.707903,3.432034,5.635446,5.582052,5.68884,66.764601,0.999243,1183.882716,457.990878,1184.382716,1544.509122,12.731797,11.624929,544046.7456,543.435858,13.24,0.001084,1001.124121,31453.66406,3534.193014,318.189075,3.751838,5.658023,5.653094,5.662951,45.66098,0.994298,2273.974242,612.093459,2274.474242,1390.406541,12.729894,11.452696,390403.6744,470.637904,13.23,0.001308,829.520255,23209.67969,2536.109166,310.770911,3.77314,5.416322,5.421237,5.411407,44.003115,0.997279
sdssi,aligned_supersecret_ip_2459698d9350262969_2022d04d29T10d16d47d934_1a1058394_199d943_kb27_sophiarisin1.fit,57,0,59698.92949,2459698.929,NaN,NaN,2459698.934,1.105839,NaN,NaN,199.943,NaN,NaN,5.376559,7,13,20,0.20421,1.377056,0.726187,0.000416,0.00214,0.001129,490.612875,643.354863,643.354863,942902.3425,721.148061,1498.559995,969.442311,1499.059995,1033.057689,12.726203,11.576801,192550.2245,153.93804,363.791868,14.207257,0.002211,529.286775,14629.10645,1250.829388,367.723472,725.707903,3.587805,5.464437,5.548695,5.380179,336.880779,0.998013,1184.047644,457.620873,1184.547644,1544.879127,12.731795,11.624925,546234.2179,544.060227,13.24,0.001081,1003.995865,33202.07031,3548.403096,314.107554,3.50274,5.63489,5.676501,5.593279,40.12388,0.992399,2274.139203,611.716127,2274.639203,1390.783873,12.729892,11.45269,396668.1246,473.342366,13.23,0.001295,838.015258,25636.17773,2576.803788,305.930171,3.494575,5.291056,5.35264,5.229472,29.510741,0.997955
sdssi,aligned_supersecret_ip_2459699d5455585490_2022d04d30T00d56d00d299_1a1384613_200d286_kb56_sophiarisin1.fit,58,0,59699.54005,2459699.54,NaN,NaN,2459699.544,1.138461,NaN,NaN,200.286,NaN,NaN,6.031872,7,13,20,0.202868,1.450833,0.689259,0.000398,0.002176,0.001034,509.280384,666.844392,666.844392,1023612.311,750.903386,1499.223442,969.481158,1499.723442,1033.018842,12.726207,11.576745,207657.8238,153.93804,378.222696,14.214418,0.00213,549.035862,11491.77051,1348.970169,407.264618,725.707903,3.947599,5.700558,5.758496,5.64262,37.271614,0.994184,1196.112958,450.866155,1196.612958,1551.633845,12.731796,11.624898,605953.4465,571.71917,13.24,0.001024,1059.879533,28710.86133,3936.346379,341.378574,4.354503,5.804669,5.768813,5.840525,49.85045,0.994625,2282.394232,628.84572,2282.894232,1373.65428,12.729894,11.45266,417658.8643,486.819357,13.23,0.001265,857.933972,19401.92383,2713.162154,339.064237,4.416954,6.185242,6.178648,6.191836,46.645761,0.998621
sdssi,aligned_supersecret_ip_2459699d5480273059_2022d04d30T00d59d34d495_1a1459326_200d285_kb56_sophiarisin1.fit,59,0,59699.54253,2459699.543,NaN,NaN,2459699.547,1.145933,NaN,NaN,200.285,NaN,NaN,6.499455,7,13,20,0.202885,1.447431,0.690879,0.000401,0.00218,0.001041,506.274416,663.908819,663.908819,1017426.658,749.786034,1499.751878,969.074823,1500.251878,1033.425177,12.726207,11.576751,206420.459,153.93804,378.283841,14.214326,0.002142,545.67612,11078.42188,1340.932098,414.416641,725.707903,4.358277,5.729818,5.819617,5.640019,30.954116,0.995571,1196.659679,450.471845,1197.159679,1552.028155,12.731796,11.624901,601714.4904,570.476496,13.24,0.001029,1054.757725,28780.10547,3908.809612,348.122004,4.55574,5.800448,5.830896,5.769999,40.158756,0.996104,2282.94444,628.406487,2283.44444,1374.093513,12.729894,11.452661,415712.1673,486.554894,13.23,0.00127,854.399314,19084.21875,2700.516177,346.600024,4.552477,6.208428,6.326338,6.090518,17.784933,0.997821
sdssi,aligned_supersecret_ip_2459699d5505658230_2022d04d30T01d03d13d096_1a1538921_200d293_kb56_sophiarisin1.fit,60,0,59699.54506,2459699.545,NaN,NaN,2459699.549,1.153892,NaN,NaN,200.293,NaN,NaN,6.562331,7,13,20,0.201729,1.446794,0.691183,0.0004,0.002181,0.001042,504.065432,663.254969,663.254969,1016694.151,749.997506,1499.368629,969.392552,1499.868629,1033.107448,12.726207,11.576746,205096.6464,153.93804,377.709985,14.22053,0.002152,543.00033,10393.55664,1332.332452,416.62866,725.707903,4.115911,5.720384,5.870847,5.56992,26.144605,0.992614,1196.232752,450.770326,1196.732752,1551.729674,12.731796,11.624902,601173.1869,570.546619,13.24,0.00103,1053.679344,28128.96484,3905.293239,351.923395,4.251596,5.799022,5.8887,5.709344,31.842679,0.995135,2282.559567,628.706627,2283.059567,1373.793373,12.729895,11.452662,415520.9636,486.798536,13.23,0.001271,853.57891,18463.70313,2699.274095,350.293637,4.820032,6.156925,6.320698,5.993152,16.314625,0.996015
sdssi,aligned_supersecret_ip_2459699d5530463769_2022d04d30T01d06d48d034_1a1621026_200d291_kb56_sophiarisin1.fit,61,0,59699.54755,2459699.548,NaN,NaN,2459699.552,1.162103,NaN,NaN,200.291,NaN,NaN,6.238698,7,13,20,0.202619,1.451567,0.688911,0.000399,0.002178,0.001034,508.1307,666.505919,666.505919,1027041.305,753.618073,1499.180189,968.647228,1499.680189,1033.852772,12.726207,11.576743,208098.483,153.93804,380.005586,14.215748,0.002135,547.619537,13103.83301,1351.832743,420.117219,725.707903,3.911482,5.416632,5.535943,5.297321,19.619523,0.996768,1196.034895,450.011615,1196.534895,1552.488385,12.731797,11.6249,608108.7458,573.597293,13.24,0.001024,1060.166695,33081.93359,3950.347462,354.036606,4.05875,5.498203,5.566001,5.430406,30.69688,0.997348,2282.372401,627.961689,2282.872401,1374.538311,12.729895,11.452658,418932.5589,488.800926,13.23,0.001266,857.061713,21230.02344,2721.436228,353.995977,4.18353,5.885759,6.033407,5.738111,11.573422,0.997027
sdssi,aligned_supersecret_ip_2459699d5555383619_2022d04d30T01d10d22d673_1a1706724_200d294_kb56_sophiarisin1.fit,62,0,59699.55003,2459699.55,NaN,NaN,2459699.554,1.170672,NaN,NaN,200.294,NaN,NaN,6.04765,7,13,20,0.201776,1.442974,0.693013,0.000397,0.002161,0.001038,507.831146,667.650139,667.650139,1026954.099,752.897324,1499.060243,969.343161,1499.560243,1033.156839,12.726207,11.576746,207214.2829,153.93804,378.703376,14.220279,0.002136,547.167773,13127.88477,1346.088873,413.736413,725.707903,3.889682,5.421458,5.583662,5.259254,13.32474,0.995526,1195.905195,450.689338,1196.405195,1551.810662,12.731797,11.624903,606583.7077,572.632389,13.24,0.001024,1059.289904,36056.03906,3940.440632,349.762173,3.85374,5.468553,5.573141,5.363966,22.438027,0.997089,2282.2603,628.649877,2282.7603,1373.850123,12.729894,11.452659,420370.3914,488.821571,13.23,0.001262,859.966942,22781.0957,2730.77656,346.517307,4.160829,5.836043,6.021741,5.650345,2.439922,0.995929
sdssi,aligned_supersecret_ip_2459699d8898817161_2022d04d30T09d11d51d712_1a025559_199d947_kb27_sophiarisin1.fit,63,0,59699.8844,2459699.884,NaN,NaN,2459699.889,1.025559,NaN,NaN,199.947,NaN,NaN,6.872988,7,13,20,0.197962,1.398571,0.715015,0.00067,0.003358,0.001717,295.458094,416.510878,416.510878,466308.3327,548.056341,1499.012926,969.405268,1499.512926,1033.094732,12.726203,11.576664,92311.50158,153.93804,292.992621,14.240994,0.003669,315.064254,3831.436035,599.666603,381.598879,725.707903,5.233892,6.027529,6.072293,5.982765,11.114022,0.999743,1184.624605,457.468902,1185.124605,1545.031098,12.731792,11.624836,271897.4582,410.849735,13.24,0.001639,661.792951,11485.01953,1766.27855,352.738962,4.911342,5.899614,5.886838,5.912389,304.237163,0.999861,2274.704559,611.724437,2275.204559,1390.775563,12.729889,11.452595,194410.8745,362.723377,13.23,0.002024,535.975586,9013.137695,1262.916395,349.015029,4.42608,5.590273,5.56121,5.619336,280.079149,0.999877
sdssi,aligned_supersecret_ip_2459699d8923519622_2022d04d30T09d15d25d130_1a0280855_199d943_kb27_sophiarisin1.fit,64,0,59699.88687,2459699.887,NaN,NaN,2459699.891,1.028086,NaN,NaN,199.943,NaN,NaN,6.561834,7,13,20,0.200418,1.398617,0.714992,0.000711,0.00353,0.001805,281.732071,396.218631,396.218631,431482.0534,532.824988,1498.953127,969.321363,1499.453127,1033.178637,12.726202,11.576669,86476.85853,153.93804,287.772336,14.227608,0.003847,300.504419,4533.668457,561.764061,378.74752,725.707903,4.661782,5.653796,5.715042,5.59255,327.778419,0.997479,1184.53142,457.319034,1185.03142,1545.180966,12.731793,11.62484,251594.19,398.899109,13.24,0.00172,630.721364,13297.70703,1634.386081,352.640177,4.251821,5.549762,5.558077,5.541446,319.487134,0.999631,2274.647393,611.591285,2275.147393,1390.908715,12.729889,11.45259,179887.8634,353.244914,13.23,0.00213,509.244029,10382.40234,1168.57317,350.47188,3.898911,5.34528,5.466659,5.2239,337.534914,0.995889
sdssi,aligned_supersecret_ip_2459699d8948149029_2022d04d30T09d18d58d143_1a0308543_199d938_kb27_sophiarisin1.fit,65,0,59699.88933,2459699.889,NaN,NaN,2459699.894,1.030854,NaN,NaN,199.938,NaN,NaN,6.348084,7,13,20,0.198295,1.400196,0.714186,0.000786,0.003873,0.001976,252.169046,361.505944,361.505944,375152.9069,507.222886,1499.620685,970.081285,1500.120685,1032.418715,12.726202,11.576664,74390.98039,153.93804,277.328872,14.239171,0.004297,268.241023,3969.44873,483.252745,377.099547,725.707903,4.297373,5.425225,5.484349,5.366101,345.531115,0.99938,1185.193422,458.086458,1185.693422,1544.413542,12.731793,11.624836,218851.9698,378.90315,13.24,0.001878,577.593429,11891.94336,1421.688686,353.075029,4.310463,5.432329,5.512686,5.351973,5.209141,0.999096,2275.324326,612.350598,2275.824326,1390.149402,12.729889,11.452586,156300.9371,337.205367,13.23,0.00234,463.518534,10470.07422,1015.349663,352.24296,3.874582,5.153325,5.316652,4.989997,349.832075,0.995439
sdssi,aligned_supersecret_ip_2459699d8972850409_2022d04d30T09d22d31d538_1a0338775_199d95_kb27_sophiarisin1.fit,66,0,59699.8918,2459699.892,NaN,NaN,2459699.896,1.033878,NaN,NaN,199.95,NaN,NaN,6.204379,7,13,20,0.199749,1.387543,0.720699,0.000883,0.004238,0.002201,226.337327,327.399714,327.399714,323393.1479,482.954243,1499.546298,969.70764,1500.046298,1032.79236,12.726202,11.576671,64597.55215,153.93804,268.605585,14.231237,0.004786,240.492215,3767.148682,419.633459,375.987363,725.707903,4.212487,5.318717,5.34277,5.294665,319.7183,0.996957,1185.079257,457.725451,1185.579257,1544.774549,12.731792,11.624848,187942.9337,359.420613,13.24,0.002074,522.905273,10360.77246,1220.899874,356.835767,4.206047,5.430193,5.472086,5.388299,330.590153,0.999112,2275.229083,612.015575,2275.729083,1390.484425,12.729889,11.452594,135450.2142,322.585839,13.23,0.002583,419.888904,8558.276367,879.900863,355.428718,3.846519,5.142926,5.301504,4.984349,339.231701,0.993226
sdssi,aligned_supersecret_ip_2459699d8997550369_2022d04d30T09d26d04d689_1a037142_199d938_kb27_sophiarisin1.fit,67,0,59699.89427,2459699.894,NaN,NaN,2459699.899,1.037142,NaN,NaN,199.938,NaN,NaN,6.187455,7,13,20,0.201876,1.388662,0.720118,0.000831,0.004012,0.002081,242.816945,346.109699,346.109699,350653.5298,495.602103,1499.702873,970.112211,1500.202873,1032.387789,12.726203,11.576662,70788.48984,153.93804,273.824532,14.219739,0.004462,258.517706,4252.561035,459.850534,374.669048,725.707903,4.184296,5.328257,5.353453,5.303062,319.940627,0.996963,1185.203007,458.144847,1185.703007,1544.355153,12.731793,11.624845,203854.3945,369.490011,13.24,0.001966,551.718283,11532.12598,1324.262635,354.166419,4.334565,5.37187,5.456551,5.28719,340.18741,0.998325,2275.334467,612.424057,2275.834467,1390.075943,12.729889,11.452592,146799.1354,330.300736,13.23,0.00244,444.440836,10956.43262,953.624818,351.295153,3.839126,4.983577,5.150848,4.816306,337.87917,0.99124
sdssi,aligned_supersecret_ip_2459700d3899470242_2022d04d30T21d11d59d686_1a1930698_200d285_kb56_sophiarisin1.fit,68,0,59700.38449,2459700.384,NaN,NaN,2459700.389,1.19307,NaN,NaN,200.285,NaN,NaN,7.70804,7,13,20,0.19544,1.416534,0.705949,0.000388,0.002103,0.001048,503.733252,673.515436,673.515436,1031367.556,751.29167,1499.896422,969.248651,1500.396422,1033.251349,12.726203,11.576656,201570.2017,153.93804,372.239768,14.254918,0.002153,541.50636,8838.871094,1309.424244,389.357606,725.707903,6.191652,6.185877,6.383361,5.988393,322.071496,0.931854,1197.188206,450.381236,1197.688206,1552.118764,12.731793,11.624825,604571.2682,569.827642,13.24,0.001023,1060.972167,27012.25977,3927.367583,324.48456,5.856681,5.986329,6.22551,5.747147,323.809829,0.930531,2283.273761,629.183075,2283.773761,1373.316925,12.72989,11.452584,426796.288,489.628055,13.23,0.001245,871.674496,20786.93945,2772.519956,320.960127,4.888332,5.805154,5.930758,5.67955,321.065183,0.957633
sdssi,aligned_supersecret_ip_2459700d3924283991_2022d04d30T21d15d34d070_1a1835594_200d285_kb56_sophiarisin1.fit,69,0,59700.38697,2459700.387,NaN,NaN,2459700.391,1.183559,NaN,NaN,200.285,NaN,NaN,8.862379,7,13,20,0.195003,1.413943,0.707242,0.000389,0.002103,0.001052,501.830927,672.273171,672.273171,1028113.026,750.438544,1500.279448,969.443213,1500.779448,1033.056787,12.726203,11.57665,200485.0381,153.93804,371.740812,14.257348,0.002161,539.314038,8905.844727,1302.374891,390.995487,725.707903,6.659791,6.290994,6.489188,6.0928,322.778302,0.944912,1197.515957,450.587181,1198.015957,1551.912819,12.731793,11.624825,602206.972,568.9606,13.24,0.001025,1058.433523,27325.58789,3912.008831,326.043066,6.438806,6.081393,6.347069,5.815717,325.265337,0.938169,2283.663149,629.372143,2284.163149,1373.127857,12.729889,11.452588,425906.0542,489.327952,13.23,0.001247,870.389792,20198.50781,2766.73689,322.424713,5.780501,5.884769,6.05307,5.716469,323.042075,0.957445
sdssi,aligned_supersecret_ip_2459700d3949088901_2022d04d30T21d19d08d555_1a1744421_200d288_kb56_sophiarisin1.fit,70,0,59700.38945,2459700.389,NaN,NaN,2459700.394,1.174442,NaN,NaN,200.288,NaN,NaN,9.544348,7,13,20,0.194693,1.415274,0.706577,0.000391,0.002118,0.001057,498.028944,668.218177,668.218177,1017765.45,747.271434,1499.820277,969.609658,1500.320277,1032.890342,12.726202,11.576659,198151.7732,153.93804,370.317741,14.259075,0.002178,535.085823,6974.353027,1287.217722,391.615308,725.707903,7.288269,6.744004,6.961215,6.526794,323.547589,0.952081,1197.087714,450.770455,1197.587714,1551.729545,12.731793,11.624834,596378.3287,566.570845,13.24,0.001031,1052.610337,23327.82813,3874.145264,326.739711,6.767398,6.553212,6.84483,6.261594,325.692978,0.940665,2283.16689,629.517921,2283.66689,1372.982079,12.72989,11.452587,421387.1216,487.249498,13.23,0.001255,864.828231,15970.94922,2737.381361,323.79887,5.714998,6.280116,6.443443,6.116789,323.175384,0.965909
sdssi,aligned_supersecret_ip_2459700d3974008230_2022d04d30T21d22d43d448_1a1657155_200d3_kb56_sophiarisin1.fit,71,0,59700.39194,2459700.392,NaN,NaN,2459700.396,1.165716,NaN,NaN,200.3,NaN,NaN,8.897707,7,13,20,0.194791,1.41641,0.70601,0.000388,0.002105,0.001049,502.157943,672.781545,672.781545,1030995.368,751.807434,1500.482464,969.514259,1500.982464,1032.985741,12.726203,11.576653,200829.035,153.93804,372.154928,14.258526,0.00216,539.638252,8493.469727,1304.609536,392.618755,725.707903,5.904288,6.190949,6.426948,5.95495,323.515524,0.932439,1197.726447,450.629805,1198.226447,1551.870195,12.731793,11.624823,604331.2705,570.135827,13.24,0.001024,1059.977713,28632.29102,3925.808529,329.724509,5.858216,6.038123,6.333214,5.743032,325.926257,0.931372,2283.918641,629.398231,2284.418641,1373.101769,12.72989,11.452587,426664.0976,490.060767,13.23,0.001246,870.635084,18878.20898,2771.661232,326.439421,5.386269,5.918417,6.149841,5.686993,325.062076,0.948491
sdssi,aligned_supersecret_ip_2459700d3998811049_2022d04d30T21d26d18d046_1a1573662_200d287_kb56_sophiarisin1.fit,72,0,59700.39442,2459700.394,NaN,NaN,2459700.399,1.157366,NaN,NaN,200.287,NaN,NaN,8.78532,7,13,20,0.194708,1.416297,0.706066,0.000387,0.002101,0.001047,503.002805,674.093527,674.093527,1033910.957,752.491355,1500.046658,969.436893,1500.546658,1033.063107,12.726203,11.576655,201311.0194,153.93804,372.434973,14.258989,0.002156,540.526626,9395.05957,1307.740565,392.382621,725.707903,6.539234,6.246712,6.466786,6.026637,323.189631,0.937721,1197.281369,450.598747,1197.781369,1551.901253,12.731793,11.624829,606020.349,570.681186,13.24,0.001022,1061.924527,29895.07813,3936.780986,327.674475,5.944347,6.008971,6.289986,5.727956,324.940476,0.924683,2283.418103,629.335588,2283.918103,1373.164412,12.72989,11.452584,427890.6078,490.475506,13.23,0.001244,872.399543,21298.77539,2779.628789,324.443213,4.974673,5.780869,5.911252,5.650486,321.617633,0.961221
sdssi,aligned_supersecret_ip_2459700d8899964332_2022d05d01T09d12d06d428_1a0285507_199d942_kb82_sophiarisin1.fit,73,0,59700.88457,2459700.885,NaN,NaN,2459700.889,1.028551,NaN,NaN,199.942,NaN,NaN,7.351819,7,13,20,0.196455,1.450216,0.689552,0.00041,0.002274,0.001081,479.690118,637.612481,637.612481,934058.9456,716.72954,1499.691668,968.837728,1500.191668,1033.662272,12.726206,11.576718,183500.8948,153.93804,355.683959,14.249291,0.002261,515.909954,11075.84961,1192.043856,350.568885,725.707903,4.484153,5.530023,4.955766,6.10428,79.223686,0.951195,1193.375725,451.460973,1193.875725,1551.039027,12.731796,11.624887,552844.01,545.782118,13.24,0.001071,1012.939032,35444.13672,3591.3411,299.803848,4.106983,5.459891,4.984414,5.935368,74.671204,0.959621,2281.416075,623.312326,2281.916075,1379.187674,12.729895,11.452642,381214.9355,464.567663,13.23,0.001322,820.580005,21479.95313,2476.418015,296.125018,4.679001,5.821179,5.299506,6.342853,72.395419,0.952643
sdssi,aligned_supersecret_ip_2459700d8924639919_2022d05d01T09d15d39d509_1a031361_199d941_kb82_sophiarisin1.fit,74,0,59700.88703,2459700.887,NaN,NaN,2459700.891,1.031361,NaN,NaN,199.941,NaN,NaN,6.842196,7,13,20,0.195051,1.443568,0.692728,0.000361,0.002023,0.000971,540.152587,713.692936,713.692936,1139316.246,781.987121,1499.80278,968.818109,1500.30278,1033.681891,12.726206,11.576741,222225.1764,153.93804,382.092959,14.257078,0.002008,581.599768,13155.63574,1443.601441,362.316564,725.707903,4.730408,5.578447,4.992409,6.164485,79.276165,0.950148,1193.456017,451.449612,1193.956017,1551.050388,12.731796,11.624905,673065.1671,595.924949,13.24,0.000961,1129.446196,40759.10547,4372.312179,299.806731,4.243042,5.554214,5.029847,6.078581,76.940456,0.956555,2281.503905,623.306754,2282.003905,1379.193246,12.729895,11.452661,466251.0788,506.337154,13.23,0.001178,920.831259,26194.56641,3028.823017,296.809283,4.201319,5.862537,5.295163,6.429912,74.663739,0.950291
